item_id,order_id,product_id,quantity,unit_price,discount_percent
1515,24,11,10.0,193.68,7.79
1516,338,46,3.0,558.29,27.8
1517,356,79,4.0,669.22,12.5
1518,864,12,4.0,451.27,24.92
1519,925,97,1.0,426.69,22.8
1520,534,98,4.0,488.24,9.24
1521,266,73,6.0,364.98,17.66
1522,419,82,10.0,264.19,143.36
1523,542,53,6.0,465.76,5.0
1524,548,21,3.0,696.3,3.32
1525,3525,66,7.0,292.45,12.67
1526,3526,52,9.0,483.53,17.24
1527,151,46,2.0,526.6,23.62
1528,946,80,9.0,563.22,20.57
1529,540,21,6.0,674.83,23.7
1530,343,79,6.0,611.9,9.32
1531,543,31,1.0,77.06,10.53
1532,856,25,2.0,356.2,19.18
1533,130,98,4.0,429.09,11.45
1534,533,56,1.0,335.89,29.12
1535,202,2635,6.0,269.2,23.84
1536,765,45,5.0,282.96,4.63
1537,448,35,7.0,349.83,18.87
1538,714,39,2.0,432.12,24.63
1539,642,20,6.0,236.99,26.44
1540,908,84,4.0,504.17,13.62
1541,92,50,5.0,411.75,19.24
1542,3,79,1.0,511.02,23.44
1543,103,9,6.0,391.62,8.32
1544,800,27,7.0,499.17,22.78
1545,660,74,8.0,588.44,17.47
1546,334,79,4.0,673.73,12.96
1547,345,73,3.0,332.44,18.37
1548,970,31,2.0,66.83,3.75
1549,127,83,8.0,592.01,7.88
1550,676,69,3.0,423.43,10.1
1551,277,94,5.0,87.29,11.22
1552,156,19,6.0,442.33,22.5
1553,498,39,6.0,394.43,1.33
1554,792,81,4.0,535.09,19.66
1555,2,60,7.0,383.58,21.49
1556,686,93,4.0,535.03,9.58
1557,730,37,0.0,166.48,24.74
1558,357,4,1.0,316.23,11.5
1559,3559,70,10.0,305.72,2.94
1560,768,75,4.0,635.46,12.73
1561,203,63,6.0,225.94,17.83
1562,132,69,,353.1,3.19
1563,49,40,5.0,247.56,20.17
1564,791,53,2.0,517.35,5.88
1565,3565,7,4.0,250.52,10.94
1566,26,44,7.0,93.71,28.38
1567,145,98,7.0,523.64,20.17
1568,171,81,6.0,434.09,3.25
1569,582,19,10.0,440.2,9.55
1570,280,48,3.0,250.16,27.74
1571,792,86,6.0,375.3,-13.58
1572,222,93,5.0,629.71,25.86
1573,687,4,5.0,339.81,8.01
1574,190,70,-7.0,322.47,23.33
1575,3575,2675,7.0,282.12,16.3
1576,759,1,8.0,358.48,28.75
1577,559,67,1.0,627.92,17.23
1578,688,39,7.0,380.66,17.66
1579,736,97,1.0,491.37,17.07
1580,769,2,3.0,529.23,28.84
1581,566,48,2.0,238.77,11.74
1582,180,43,2.0,367.91,4.16
1583,412,18,7.0,449.59,21.24
1584,3584,78,6.0,700.79,5.76
1585,5,58,6.0,346.41,7.61
1586,723,4,2.0,399.1,4.52
1587,586,66,10.0,218.77,6.62
1588,465,64,8.0,386.94,15.01
1589,311,33,-7.0,202.42,16.23
1590,569,27,7.0,563.88,22.92
1591,684,2691,5.0,250.48,25.28
1592,466,86,2.0,350.23,6.83
1593,431,93,6.0,629.43,7.92
1594,1,36,1.0,545.3,21.76
1595,95,2695,6.0,100.27,17.83
1596,369,92,8.0,138.11,14.52
1597,315,47,6.0,111.59,23.71
1598,591,65,1.0,90.42,7.73
1599,358,2,7.0,541.7,25.97
1600,70,17,9.0,26.3,26.49
1601,384,97,10.0,401.06,6.68
1602,764,57,2.0,212.9,10.73
1603,177,5,3.0,20.61,28.25
1604,221,30,-7.0,346.39,0.83
1605,580,34,1.0,325.98,10.23
1606,798,40,9.0,281.25,0.99
1607,260,72,9.0,302.78,3.49
1608,819,2,6.0,534.53,24.06
1609,421,39,6.0,412.95,29.13
1610,984,51,0.0,91.65,5.06
1611,3611,12,6.0,547.06,28.54
1612,553,73,8.0,357.96,24.79
1613,162,73,7.0,355.4,20.0
1614,3614,25,9.0,304.19,9.73
1615,500,88,1.0,14.27,22.56
1616,370,35,5.0,413.17,20.89
1617,416,60,1.0,378.92,20.42
1618,846,93,8.0,525.2,16.29
1619,14,48,8.0,272.88,11.94
1620,51,34,10.0,366.15,8.04
1621,721,82,2.0,257.06,14.89
1622,686,80,2.0,714.38,4.64
1623,244,20,8.0,277.93,25.53
1624,518,14,6.0,464.61,25.27
1625,86,22,8.0,393.2,25.78
1626,937,72,4.0,291.14,18.04
1627,710,39,8.0,458.77,13.03
1628,904,39,5.0,450.76,18.68
1629,619,49,2.0,378.05,9.22
1630,3630,21,0.0,599.11,115.36
1631,3631,7,1.0,244.03,6.84
1632,172,89,3.0,183.41,0.99
1633,55,11,5.0,146.51,3.01
1634,112,15,3.0,522.14,7.76
1635,586,2,2.0,620.85,6.68
1636,755,40,10.0,278.06,22.85
1637,701,89,8.0,195.99,-16.79
1638,477,31,0.0,69.77,0.48
1639,57,59,5.0,130.05,25.26
1640,675,92,3.0,162.84,17.96
1641,753,47,5.0,100.8,28.68
1642,20,28,10.0,501.86,5.24
1643,343,32,9.0,397.42,14.44
1644,920,27,4.0,499.32,8.79
1645,649,48,8.0,255.66,9.73
1646,255,42,1.0,242.46,9.73
1647,602,35,1.0,411.85,20.61
1648,313,76,6.0,130.06,6.98
1649,498,10,4.0,527.66,27.1
1650,747,79,2.0,516.05,20.76
1651,509,51,4.0,84.19,29.42
1652,803,96,2.0,123.23,26.75
1653,3653,2753,7.0,198.4,1.64
1654,513,86,10.0,358.4,20.58
1655,935,6,0.0,514.57,22.96
1656,52,77,9.0,146.51,6.21
1657,401,50,9.0,426.22,21.23
1658,837,54,1.0,629.05,11.45
1659,550,49,0.0,317.44,14.65
1660,568,86,5.0,376.23,10.55
1661,229,92,9.0,162.09,28.57
1662,644,48,5.0,272.32,12.35
1663,493,5,7.0,22.41,2.05
1664,915,55,0.0,252.59,24.63
1665,949,65,8.0,74.47,0.97
1666,355,98,4.0,475.38,7.26
1667,508,62,3.0,129.3,14.41
1668,148,8,6.0,71.65,19.75
1669,33,96,10.0,107.01,25.4
1670,533,18,2.0,574.86,23.16
1671,688,4,5.0,347.1,28.11
1672,998,14,10.0,503.52,8.14
1673,635,25,9.0,319.74,4.66
1674,3674,17,3.0,20.3,11.47
1675,1000,24,6.0,411.56,3.07
1676,791,2,7.0,608.27,3.44
1677,500,38,8.0,520.52,23.99
1678,486,42,5.0,189.84,23.98
1679,258,51,2.0,79.54,9.01
1680,858,15,1.0,446.44,17.61
1681,125,32,-7.0,432.43,27.92
1682,582,16,10.0,469.19,25.41
1683,614,39,7.0,369.79,1.9
1684,288,97,2.0,499.52,19.0
1685,351,90,3.0,656.44,20.06
1686,515,1,5.0,413.59,13.6
1687,470,9,2.0,401.37,11.69
1688,783,42,8.0,210.18,8.03
1689,960,34,10.0,362.11,18.13
1690,726,96,10.0,122.25,28.9
1691,18,55,8.0,245.98,16.7
1692,407,88,-2.0,13.04,9.97
1693,330,5,-5.0,21.3,15.63
1694,575,82,9.0,253.28,14.02
1695,828,7,8.0,221.82,14.59
1696,670,74,10.0,623.47,1.11
1697,907,14,7.0,497.59,0.71
1698,301,46,10.0,507.5,19.97
1699,748,90,6.0,676.69,14.4
1700,745,32,1.0,478.63,5.4
1701,220,92,10.0,144.29,29.83
1702,311,89,5.0,183.32,27.55
1703,843,68,6.0,422.83,25.97
1704,465,34,4.0,325.29,22.95
1705,3705,1,9.0,337.31,9.58
1706,735,18,7.0,544.73,28.03
1707,310,76,10.0,137.48,29.32
1708,6,30,4.0,345.11,29.47
1709,408,75,6.0,623.16,1.64
1710,399,1,2.0,323.96,23.12
1711,435,10,8.0,435.72,23.14
1712,143,2812,9.0,389.71,25.61
1713,587,98,9.0,433.39,27.97
1714,269,64,8.0,467.75,25.68
1715,743,78,2.0,565.36,4.19
1716,539,51,2.0,83.69,29.24
1717,195,98,7.0,432.31,27.39
1718,868,2818,4.0,537.01,21.39
1719,352,69,7.0,333.64,26.64
1720,620,73,3.0,403.15,12.43
1721,533,32,7.0,457.01,3.39
1722,317,29,7.0,400.91,9.61
1723,342,45,1.0,325.81,5.01
1724,625,46,-3.0,630.39,28.61
1725,183,51,1.0,80.7,2.17
1726,328,80,8.0,636.36,27.51
1727,368,75,6.0,616.91,7.65
1728,76,87,7.0,376.19,15.83
1729,981,56,3.0,322.55,4.81
1730,3730,51,1.0,71.72,28.92
1731,573,60,3.0,386.84,21.48
1732,652,92,6.0,,5.52
1733,3733,38,8.0,501.62,21.49
1734,781,81,2.0,471.58,9.96
1735,980,11,2.0,183.54,21.3
1736,213,2,1.0,552.54,1.15
1737,3,25,3.0,325.51,13.71
1738,446,19,0.0,454.37,21.28
1739,922,79,9.0,497.86,-12.9
1740,399,51,-8.0,75.22,23.66
1741,338,13,5.0,,105.7
1742,670,53,7.0,410.33,9.9
1743,164,90,9.0,649.85,5.79
1744,312,35,5.0,447.1,22.38
1745,48,12,6.0,457.21,20.57
1746,722,69,1.0,345.22,17.63
1747,931,69,-9.0,367.41,25.1
1748,870,17,4.0,27.01,23.05
1749,901,42,6.0,209.52,17.99
1750,697,58,9.0,393.58,14.03
1751,257,88,-7.0,15.05,10.7
1752,3752,97,6.0,406.22,23.3
1753,610,2853,9.0,322.04,2.11
1754,910,80,1.0,601.69,27.08
1755,749,78,8.0,655.11,14.0
1756,713,7,4.0,274.98,26.46
1757,150,94,9.0,78.55,3.15
1758,241,60,4.0,398.46,19.35
1759,292,79,5.0,619.6,19.28
1760,284,6,10.0,445.74,11.57
1761,670,99,6.0,64.43,28.1
1762,594,66,10.0,268.26,25.87
1763,621,74,6.0,542.98,6.69
1764,682,71,8.0,142.67,9.2
1765,711,57,2.0,229.1,11.64
1766,881,85,1.0,607.98,4.7
1767,514,2,4.0,570.91,28.62
1768,746,12,3.0,468.12,5.87
1769,688,16,8.0,377.6,4.19
1770,499,55,6.0,246.52,9.42
1771,43,20,7.0,246.11,29.23
1772,370,61,2.0,538.52,27.82
1773,152,94,1.0,76.74,12.16
1774,154,70,,316.24,20.85
1775,379,44,1.0,90.97,12.86
1776,552,87,4.0,400.47,29.58
1777,270,53,9.0,417.16,16.97
1778,856,55,-10.0,209.0,1.86
1779,3779,14,0.0,602.43,0.71
1780,695,5,10.0,23.54,13.71
1781,935,24,9.0,403.37,24.54
1782,860,77,7.0,127.55,25.5
1783,164,54,1.0,533.98,7.0
1784,187,7,10.0,258.74,26.67
1785,956,52,3.0,477.93,22.28
1786,172,74,5.0,519.36,17.39
1787,503,73,1.0,407.98,13.2
1788,837,23,4.0,344.79,14.84
1789,3789,90,5.0,581.14,26.03
1790,927,65,3.0,88.09,23.87
1791,151,88,7.0,11.37,5.88
1792,965,43,7.0,344.92,20.7
1793,313,74,2.0,490.23,3.7
1794,269,88,6.0,14.83,23.75
1795,632,34,9.0,324.62,0.04
1796,410,14,1.0,570.96,1.64
1797,232,71,8.0,139.48,27.36
1798,336,12,10.0,479.5,24.46
1799,29,2,3.0,595.57,20.58
1800,700,5,3.0,21.81,18.73
1801,472,84,6.0,467.16,17.85
1802,317,98,3.0,495.0,22.26
1803,289,37,4.0,200.58,20.4
1804,193,100,4.0,374.06,11.86
1805,623,69,7.0,374.18,10.31
1806,469,85,6.0,608.57,15.27
1807,36,28,6.0,508.51,20.22
1808,28,74,4.0,498.99,4.36
1809,100,12,1.0,528.91,25.85
1810,694,66,6.0,223.87,10.71
1811,682,85,4.0,697.78,0.25
1812,152,54,6.0,629.4,4.03
1813,560,74,8.0,475.4,18.29
1814,824,88,9.0,11.38,5.24
1815,107,71,8.0,136.06,12.89
1816,3816,35,3.0,384.72,25.93
1817,516,80,9.0,611.59,8.36
1818,777,9,1.0,427.9,21.66
1819,219,1,10.0,349.07,29.73
1820,258,32,1.0,515.34,15.84
1821,249,86,2.0,364.74,16.63
1822,719,8,-8.0,78.46,15.55
1823,105,17,8.0,21.83,6.4
1824,828,84,8.0,500.51,8.53
1825,429,9,2.0,376.31,0.43
1826,926,98,7.0,534.2,10.4
1827,411,46,5.0,496.08,25.64
1828,143,22,9.0,429.43,27.34
1829,280,92,5.0,140.47,20.78
1830,3830,20,2.0,243.85,18.51
1831,94,97,4.0,409.88,12.98
1832,301,57,8.0,263.23,21.07
1833,148,95,1.0,493.65,27.38
1834,276,11,1.0,155.32,6.66
1835,891,82,8.0,226.66,28.62
1836,860,83,1.0,543.64,10.69
1837,965,60,3.0,441.2,13.44
1838,168,6,3.0,513.41,15.64
1839,229,58,8.0,320.15,14.3
1840,71,75,5.0,516.01,11.73
1841,390,39,5.0,376.42,20.13
1842,192,80,3.0,615.88,13.96
1843,676,21,10.0,712.2,20.32
1844,3844,53,9.0,395.0,28.32
1845,251,4,4.0,322.57,22.78
1846,365,80,9.0,653.32,0.51
1847,212,26,-8.0,380.97,4.97
1848,327,47,10.0,113.97,26.94
1849,582,73,-6.0,402.0,7.2
1850,728,57,9.0,255.75,26.93
1851,965,41,6.0,719.83,26.83
1852,513,98,6.0,497.01,5.55
1853,504,38,1.0,559.86,4.07
1854,903,26,9.0,349.86,21.86
1855,741,22,5.0,449.11,5.19
1856,240,3,2.0,278.4,27.04
1857,169,74,10.0,612.61,14.35
1858,820,31,6.0,68.7,17.83
1859,209,95,4.0,472.58,2.06
1860,639,23,7.0,372.71,8.71
1861,3861,22,4.0,359.29,8.7
1862,167,78,9.0,651.98,20.32
1863,193,74,10.0,484.09,20.12
1864,576,90,8.0,576.23,25.88
1865,308,92,2.0,174.39,6.53
1866,634,65,8.0,97.36,3.36
1867,24,32,5.0,532.07,2.3
1868,401,92,6.0,167.11,19.59
1869,387,27,1.0,632.47,15.11
1870,874,99,8.0,75.98,22.79
1871,791,55,-8.0,239.19,12.08
1872,407,78,3.0,673.85,1.78
1873,326,2,10.0,558.77,1.46
1874,222,4,7.0,367.96,8.56
1875,566,84,8.0,528.79,14.79
1876,333,89,6.0,191.03,9.49
1877,788,74,1.0,544.98,4.95
1878,556,27,8.0,612.27,5.78
1879,34,31,8.0,65.95,23.99
1880,967,13,8.0,350.08,3.17
1881,589,52,5.0,452.83,3.33
1882,82,23,5.0,418.45,2.18
1883,315,4,7.0,331.11,22.46
1884,348,35,6.0,381.62,29.09
1885,948,100,4.0,318.22,0.82
1886,280,41,6.0,616.09,-1.14
1887,424,18,3.0,506.5,17.61
1888,708,94,8.0,75.61,15.91
1889,896,75,-8.0,509.23,0.88
1890,417,47,2.0,117.8,7.79
1891,20,68,9.0,465.4,24.39
1892,177,74,10.0,509.22,5.44
1893,628,55,5.0,248.76,20.9
1894,363,17,3.0,20.84,29.01
1895,954,9,8.0,380.47,23.49
1896,189,87,7.0,452.85,12.68
1897,499,88,1.0,13.28,28.98
1898,638,84,7.0,440.23,25.69
1899,963,72,5.0,342.37,26.69
1900,793,70,4.0,355.2,21.39
1901,588,16,1.0,414.25,8.22
1902,99,44,3.0,74.1,15.74
1903,39,67,5.0,550.35,21.83
1904,123,52,7.0,395.96,17.48
1905,591,39,5.0,463.21,24.4
1906,879,44,3.0,90.0,29.11
1907,746,1,9.0,328.03,7.27
1908,89,94,1.0,70.21,14.49
1909,419,53,3.0,483.3,6.1
1910,663,59,,131.68,29.25
1911,700,3011,10.0,22.8,7.38
1912,647,94,7.0,71.62,1.1
1913,3913,66,9.0,272.89,13.06
1914,886,88,7.0,14.66,20.2
1915,325,55,6.0,238.52,4.8
1916,278,74,1.0,480.47,4.47
1917,407,29,3.0,453.91,7.67
1918,976,3018,1.0,332.94,7.74
1919,233,56,3.0,291.92,14.36
1920,572,98,10.0,521.92,25.22
1921,947,77,4.0,132.21,7.74
1922,714,99,9.0,72.54,25.65
1923,191,75,1.0,557.3,23.0
1924,8,75,4.0,511.09,13.37
1925,909,88,9.0,13.57,11.01
1926,131,63,1.0,186.54,15.71
1927,771,87,7.0,350.61,29.32
1928,865,40,3.0,270.43,23.75
1929,446,42,3.0,222.82,29.72
1930,372,34,3.0,383.15,17.16
1931,933,87,4.0,395.69,7.14
1932,776,87,6.0,434.81,21.82
1933,447,95,7.0,478.1,13.73
1934,483,39,10.0,361.16,17.51
1935,3935,68,5.0,366.04,3.09
1936,248,57,10.0,238.42,7.72
1937,8,73,5.0,376.2,11.04
1938,503,7,-2.0,279.58,14.03
1939,227,22,7.0,446.93,24.8
1940,292,58,4.0,383.37,0.15
1941,3941,71,7.0,168.13,6.24
1942,317,97,9.0,408.46,14.07
1943,962,62,1.0,118.22,5.93
1944,938,91,6.0,137.93,10.5
1945,279,74,5.0,573.2,29.06
1946,904,99,6.0,57.02,9.95
1947,90,57,5.0,238.2,27.67
1948,456,34,10.0,381.26,15.1
1949,60,6,10.0,440.67,11.8
1950,272,39,4.0,417.67,5.3
1951,703,5,9.0,23.08,6.29
1952,298,1,10.0,356.94,13.24
1953,597,95,7.0,540.14,1.33
1954,836,90,6.0,589.21,27.79
1955,3955,39,9.0,389.94,25.35
1956,3956,29,6.0,340.36,17.58
1957,809,14,1.0,585.11,25.68
1958,934,8,2.0,82.13,3.48
1959,742,46,10.0,605.89,6.68
1960,449,56,8.0,255.93,9.34
1961,209,97,9.0,498.49,135.4
1962,986,27,2.0,529.04,28.85
1963,881,34,1.0,365.31,20.29
1964,372,45,8.0,297.55,2.05
1965,186,95,1.0,567.77,17.76
1966,440,87,2.0,453.89,1.9
1967,748,86,4.0,393.89,6.65
1968,598,66,10.0,251.82,4.52
1969,679,56,9.0,330.45,25.37
1970,649,98,0.0,409.01,4.9
1971,863,3071,2.0,164.69,20.67
1972,262,53,9.0,452.74,3.07
1973,861,55,5.0,198.04,12.12
1974,758,65,3.0,83.2,12.97
1975,653,45,1.0,352.66,2.35
1976,17,46,8.0,612.26,20.23
1977,416,78,10.0,557.43,28.14
1978,538,52,5.0,453.65,148.13
1979,826,50,7.0,430.39,13.06
1980,535,52,10.0,475.35,14.49
1981,388,64,0.0,389.25,28.04
1982,735,42,,202.75,22.28
1983,858,80,7.0,567.39,28.67
1984,9,94,6.0,83.52,15.45
1985,338,80,3.0,688.46,3.71
1986,944,35,4.0,366.94,20.95
1987,32,69,8.0,417.15,25.74
1988,897,76,3.0,158.26,2.9
1989,151,28,10.0,476.78,15.07
1990,824,50,5.0,489.68,15.58
1991,831,43,8.0,431.74,10.4
1992,720,67,3.0,648.73,18.79
1993,191,42,2.0,214.87,16.71
1994,48,33,4.0,210.06,120.44
1995,388,69,9.0,394.32,24.83
1996,133,61,2.0,563.39,11.7
1997,381,91,3.0,161.19,8.87
1998,810,3098,-2.0,242.15,8.58
1999,612,40,8.0,232.52,17.85
2000,831,47,4.0,126.0,4.94
