order_id,customer_id,order_date,status,region_code
942,495.0,2026-06-01 20:06:49,PLACED,US-EAST
943,21.0,2025-12-16 17:29:36,DELIVERED,US-EAST
944,,2026-05-21 15:14:52,DELIVERED,US-WEST
945,74.0,2025-07-04 14:14:46,CANCELLED,US-WEST
946,128.0,2025-11-14 17:45:48,CANCELLED,US-EAST
947,306.0,2024-10-05 09:31:21,SHIPPED,US-WEST
948,70.0,2025-07-31 15:24:16,DELIVERED,APAC
949,449.0,2024-12-09 13:28:46,DELIVERED,EU
950,216.0,01-10-2025,DELIVERED,US-EAST
951,155.0,2026-05-14 19:35:38,DELIVERED,EU
952,2452.0,2025-09-03 00:21:41,PLACED,APAC
953,139.0,2025-05-14 03:45:06,DELIVERED,EU
954,443.0,2025-03-24 09:07:37,DELIVERED,US-EAST
955,288.0,2024-08-18 14:16:39,DELIVERED,US-WEST
956,,2025-06-27 08:57:10,SHIPPED,US-EAST
957,451.0,2026-05-16 11:40:38,CANCELLED,APAC
958,154.0,2026-05-15 21:16:32,DELIVERED,EU
959,440.0,2026-05-06,DELIVERED,US-WEST
960,280.0,2024-10-05 04:57:02,SHIPPED,APAC
961,198.0,2025-03-24 19:52:26,SHIPPED,US-EAST
962,,2025-11-16 13:05:35,CANCELLED,APAC
963,493.0,2026-01-01,DELIVERED,EU
964,108.0,11/28/2024,DELIVERED,US-WEST
965,174.0,2026-01-17 07:43:59,PLACED,EU
966,430.0,2024-10-05 22:39:38,DELIVERED,EU
967,490.0,2025-12-28,DELIVERED,US-WEST
968,256.0,2025-11-05 23:09:49,DELIVERED,US-WEST
969,373.0,10/01/2024,DELIVERED,EU
970,38.0,2025-12-29,DELIVERED,EU
971,69.0,2026-01-12 15:53:11,SHIPPED,APAC
972,380.0,2026-07-12 19:18:42,DELIVERED,US-EAST
973,,20-10-2025,DELIVERED,US-EAST
974,491.0,2024-11-25 01:34:29,DELIVERED,APAC
975,461.0,2025-09-05 21:19:11,DELIVERED,APAC
976,66.0,2024-09-01 10:48:53,DELIVERED,EU
977,149.0,2024-12-03,DELIVERED,EU
978,437.0,2025-04-01 22:31:44,CANCELLED,US-EAST
979,135.0,2026-04-28 00:31:30,DELIVERED,US-EAST
980,376.0,21-04-2026,DELIVERED,US-EAST
981,313.0,2024-11-26 16:31:09,DELIVERED,APAC
982,42.0,2024-11-13 21:50:41,DELIVERED,US-EAST
983,333.0,2026-02-12 12:09:22,PLACED,US-WEST
984,397.0,2024-09-06 20:26:51,PLACED,US-EAST
985,393.0,2025-03-13 03:32:00,DELIVERED,US-EAST
986,463.0,2026-01-15,SHIPPED,US-EAST
987,383.0,2026-07-02,PLACED,US-WEST
988,65.0,2025-02-27 01:57:33,SHIPPED,US-WEST
989,204.0,2024-12-10 05:40:03,DELIVERED,US-WEST
990,183.0,2026-05-17 21:22:07,SHIPPED,EU
991,335.0,2026-07-02 00:56:37,CANCELLED,US-EAST
992,362.0,2024-08-02 23:58:50,DELIVERED,US-WEST
993,63.0,2026-02-09 18:18:38,DELIVERED,APAC
994,,2024-08-09 07:51:21,RETURNED,APAC
995,31.0,2025-07-29 10:21:13,SHIPPED,APAC
996,195.0,2025-07-30 04:07:02,CANCELLED,EU
997,387.0,2026-03-12 10:39:18,DELIVERED,US-WEST
998,425.0,2025-10-17 22:25:08,DELIVERED,US-EAST
999,488.0,2025-07-26 09:30:29,DELIVERED,APAC
1000,394.0,2025-01-05 15:03:05,PLACED,US-WEST
52,253.0,2025-12-12 15:42:42,PLACED,US-WEST
169,396.0,2024-08-11 15:09:28,DELIVERED,US-EAST
647,28.0,2025-09-05 19:26:36,PLACED,APAC
927,19.0,2026-05-02 17:52:41,SHIPPED,APAC
423,345.0,04-03-2026,DELIVERED,US-EAST
432,500.0,2025-01-08 08:09:16,CANCELLED,APAC
586,84.0,2025-05-10 21:31:47,DELIVERED,US-EAST
221,490.0,2025-03-17 09:15:44,PLACED,APAC
21,73.0,2024-11-29 18:21:11,DELIVERED,APAC
936,373.0,2025-06-17 01:37:35,PLACED,US-WEST
792,243.0,2025-11-25 03:37:07,DELIVERED,US-WEST
50,421.0,2025-08-16 17:30:27,DELIVERED,EU
536,37.0,2024-08-15 23:57:48,DELIVERED,US-WEST
176,452.0,2025-04-10 21:33:19,SHIPPED,US-WEST
258,198.0,2025-06-05 02:53:17,DELIVERED,US-WEST
406,378.0,10/04/2024,DELIVERED,APAC
847,5.0,2025-09-28 06:32:05,DELIVERED,EU
599,278.0,2025-11-09 11:58:31,DELIVERED,EU
806,311.0,2024-10-03 15:09:07,DELIVERED,US-EAST
939,90.0,2025-02-24 23:47:01,SHIPPED,APAC
